
admin.logentry:id,action_time,user,content_type,object_id,object_repr,action_flag,change_message
32,2008-11-04 02:11:20,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
31,2008-11-04 02:09:41,1,10,1160,John Sidney McCain III (Republican),2,Changed is_key.
30,2008-11-04 02:09:33,1,10,1161,Barack Hussein Obama Jr. (Democratic),2,Changed is_key.
29,2008-11-04 02:08:36,1,10,1519,Robert W. Schaffer (Republican),2,Changed is_key.
28,2008-11-04 02:08:12,1,10,1520,Mark E. Udall (Democratic),2,Changed is_key.
27,2008-11-04 02:07:33,1,10,1510,Mark Begich (Democratic),2,Changed is_key.
26,2008-11-04 02:06:23,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed last_race and deck.
25,2008-11-04 02:05:52,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
24,2008-11-04 02:05:33,1,9,472,"U.S. Senate, New Mexico (2008)",2,Changed headline and deck.
23,2008-11-04 02:05:13,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed headline and deck.
22,2008-11-04 02:03:18,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed headline and deck.
21,2008-11-04 02:03:00,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed headline and deck.
20,2008-11-04 02:01:38,1,9,454,"U.S. Senate, Alaska (2008)",2,"Changed last_race, headline, deck and body."
19,2008-11-04 02:00:24,1,9,474,"U.S. Senate, Kentucky (2008)",2,"Changed last_race, headline and body."
18,2008-11-04 01:59:42,1,9,470,"U.S. Senate, New Hampshire (2008)",2,"Changed last_race, headline and body."
17,2008-11-04 01:59:01,1,9,472,"U.S. Senate, New Mexico (2008)",2,"Changed last_race, is_key, headline and body."
16,2008-11-04 01:56:59,1,9,456,"U.S. Senate, Colorado (2008)",2,"Changed last_race, is_key, headline and body."
15,2008-11-04 01:54:27,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed headline and body.
14,2008-11-04 01:10:47,1,10,1514,Ted Stevens (Republican),2,Changed is_key.
13,2008-11-04 01:10:25,1,10,1571,Mitch McConnell (Republican),2,Changed is_key.
12,2008-11-04 01:09:39,1,10,1570,William Bruce Lunsford (Democratic),2,Changed is_key.
11,2008-11-04 01:09:03,1,10,1562,John E. Sununu (Republican),2,Changed is_key.
10,2008-11-04 01:08:35,1,10,1561,Jeanne Shaheen (Democratic),2,Changed is_key.
9,2008-11-04 01:07:29,1,10,1565,Stevan E. Pearce (Republican),2,Changed is_key.
8,2008-11-04 01:07:17,1,10,1566,Tom S. Udall (Democratic),2,Changed is_key.
7,2008-11-04 01:06:12,1,10,1553,James M. Inhofe (Republican),2,Changed is_key.
6,2008-11-04 01:05:48,1,10,1554,Andrew Rice (Democratic),2,Changed is_key.
5,2008-11-04 01:05:13,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed is_key.
4,2008-11-04 01:04:57,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed is_key.
3,2008-11-04 01:04:40,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed is_key.
2,2008-11-04 01:04:06,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed is_key.
1,2008-11-04 01:03:22,1,9,950,President of the United States (2008),2,Changed is_key.

auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-04 01:02:48,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sessions.session:session_key,session_data,expire_date
cc976bcbc45d095ce6e6ebec56924681,"gAJ9cQEoVRJfYXV0aF91c2VyX2JhY2tlbmRxAlUpZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5k
cy5Nb2RlbEJhY2tlbmRxA1UNX2F1dGhfdXNlcl9pZHEESwF1Ljg5YTZjYTMyNTdhNmIzNWVlODk2
NTE5NzcxNjJmODFl
",2008-11-18 01:02:48

sites.site:id,domain,name
1649,Miro Drago Kovatchevich,Constitution,,495,False,,,0.1%,,
1650,Thad Cochran,Republican ,,496,False,,,85.6%,,
1651,Shawn O'Hara,Reform,,496,False,,,15.4%,,
1652,Jean Carnahan,Democratic ,,497,False,,,48.7%,,
1653,Jim Talent,Republican,,498,False,,,49.8%,,
1654,Tamara A. Millay,Libertarian,,498,False,,,1%,,
1655,Daniel Romano,Green,,498,False,,,0.6%,,
1656,Max Baucus,Democrat ,,499,False,,,62.7%,,
1657,Mike Taylor,Republican,,499,False,,,31.7%,,
1658,Stan Jones,Libertarian,,499,False,,,3.2%,,
1659,Bob Kelleher,Green,,499,False,,,2.3%,,
1660,Chuck Hagel,Republican ,,500,False,,,82.8%,,
1661,Charlie A. Matulka,Democrat,,500,False,,,14.6%,,
1662,John J. Graziano,Libertarian,,500,False,,,1.5%,,
1663,Phil Chase,Independent,,500,False,,,1.1%,,
1664,John E. Sununu,Republican,,501,False,,,50.8%,,
1665,Jeanne Shaheen,Democrat,,501,False,,,46.4%,,
1666,Ken Blevens,Libertarian,,501,False,,,2.2%,,
1667,Frank Lautenberg,Democrat,,502,False,,,53.9%,,
1668,Doug Forrester,Republican,,502,False,,,44%,,
1669,Ted Glick,Green,,502,False,,,1.2%,,
1670,Elizabeth Macron,Libertarian,,502,False,,,0.6%,,
1671,Norman E. Wahner,NJ Conservative,,502,False,,,0.3%,,
1672,Gregory Pason,Socialist,,502,False,,,0.1%,,
1673,Pete Domenici,Republican ,,503,False,,,65%,,
1674,Gloria Tristani,Democrat,,503,False,,,35%,,
1675,Elizabeth Dole,Republican,,504,False,,,53.6%,,
1676,Erskine Bowles,Democrat,,504,False,,,45%,,
1677,Sean Haugh,Libertarian,,504,False,,,1.5%,,
1678,Jim Inhofe,Republican ,,505,False,,,57.3%,,
1679,David Walters,Democrat,,505,False,,,36.3%,,
1680,James Germalic,Independent,,505,False,,,6.4%,,
1681,Gordon Smith,Republican ,,506,False,,,56.2%,,
1682,Bill Bradbury,Democrat,,506,False,,,39.6%,,
1683,Dan Fitzgerald,Libertarian,,506,False,,,2.4%,,
1684,Lon Mabon,Constitution,,506,False,,,1.7%,,
1685,Jack Reed,Democratic ,,507,False,,,78.4%,,
1686,Robert G. Tingle,Republican,,507,False,,,21.6%,,
1687,Lindsey Graham,Republican,,508,False,,,54.4%,,
1688,Alex Sanders,Democrat,,508,False,,,44.2%,,
1689,Ted Adams,Constitution,,508,False,,,0.8%,,
1690,Victor Kocher,Libertarian,,508,False,,,0.6%,,
1691,Tim Johnson,Democratic ,,509,False,,,49.6%,,
1692,John Thune,Republican,,509,False,,,49.5%,,
1693,Kurt Evans,Libertarian,,509,False,,,0.9%,,
1694,Lamar Alexander,Republican,,510,False,,,54%,,
1695,Bob Clement,Democrat,,510,False,,,44%,,
1696,John Cornyn,Republican,,511,False,,,55.3%,,
1697,Ron Kirk,Democrat,,511,False,,,43.3%,,
1698,Scott Jameson,Libertarian,,511,False,,,0.8%,,
1699,Roy H. Williams,Green,,511,False,,,0.6%,,
1700,John Warner,Republican ,,512,False,,,82.6%,,
1701,Nancy Spannaus,Independent,,512,False,,,9.7%,,
1702,Jacob G. Hornberger,libertarian,,512,False,,,7.1%,,
1703,Jay Rockefeller,Democratic ,,513,False,,,63.1%,,
1704,Jay Wolfe,Republican,,513,False,,,36.9%,,
1705,Mike Enzi,Republican ,,514,False,,,73%,,
1706,Joyce Jansa Corcoran,Democrat,,514,False,,,27%,,
1707,Jo Bonner,Republican,,515,False,,,68.1%,,
1708,Vivian Beckerle,Democrat,,515,False,,,31.8% ,,
1709,Terry Everett,Republican,,516,False,,,69.5%,,
1710,Chuck James,Democrat,,516,False,,,30.4% ,,
1711,Mike D. Rogers,Republican,,517,False,,,59.4%,,
1712,Greg Pierce,Democrat,,517,False,,,38.5%,,
1713,Mark Layfield,Independent,,517,False,,,2.1% ,,
1714,Robert Aderholt,Republican,,518,False,,,70.2%,,
1715,Barbara Bobo,Democrat,,518,False,,,29.7% ,,
1716,Robert Cramer,Democrat,,519,False,,,(100%) ,,
1717,Spencer Bachus,Republican,,520,False,,,(100%) ,,
1718,Artur Davis,Democrat,,521,False,,,(100%) ,,
1719,Don Young,Republican,,522,False,,,56.6%,,
1720,Diane Benson,Democrat,,522,False,,,40.0%,,
1721,Alexander Crawford,Libertarian,,522,False,,,1.7%,,
1722,Eva Ince,Green,,522,False,,,0.8%,,
1723,Bill Ratigan,Independent,,522,False,,,0.7% ,,
1724,Rick Renzi,Republican,,523,False,,,51.8%,,
1725,Ellen Simon,Democrat,,523,False,,,43.4%,,
1726,David Schlosser,Libertarian,,523,False,,,4.8% ,,
1727,Trent Franks,Republican,,524,False,,,58.6%,,
1728,John Thrasher,Democrat,,524,False,,,38.9%,,
1729,Powell Gammill,Libertarian,,524,False,,,2.5% ,,
1730,John Shadegg,Republican,,525,False,,,59.3%,,
1731,Don Chilton,Democrat,,525,False,,,38.2%,,
1732,Mark Yannone,Libertarian,,525,False,,,2.5% ,,
1733,Ed Pastor,Democrat,,526,False,,,72.5%,,
1734,Don Karg,Republican,,526,False,,,23.9%,,
1735,Ronald Harders,Libertarian,,526,False,,,3.6% ,,
1736,Harry Mitchell,Democrat,,527,False,,,50.4%,,
1737,J. D. Hayworth,Republican,,527,False,,,46.4%,,
1738,Warren Severin,Libertarian,,527,False,,,3.1% ,,
1739,Jeff Flake,Republican,,528,False,,,74.8%,,
1740,Jason Blair,Libertarian,,528,False,,,25.2% ,,
1741,Raúl Grijalva,Democrat,,529,False,,,61.1%,,
1742,Ron Drake,Republican,,529,False,,,35.4%,,
1743,Joe Cobb,Libertarian,,529,False,,,3.6% ,,
1744,Gabrielle Giffords,Democrat,,530,False,,,54.3%,,
1745,Randy Graf,Republican,,530,False,,,42.1%,,
1746,David Nolan,Libertarian,,530,False,,,1.9%,,
1747,Jay Quick,Independent,,530,False,,,1.7% ,,
1748,Marion Berry,Democrat,,531,False,,,69.2%,,
1749,Mickey Stumbaugh,Republican,,531,False,,,30.8% ,,
1750,Vic Snyder,Democrat,,532,False,,,60.5%,,
1751,Andy Mayberry,Republican,,532,False,,,39.5% ,,
1752,John Boozman,Republican,,533,False,,,62.4%,,
1753,Woodrow Anderson,Democrat,,533,False,,,37.6% ,,
1754,Mike Ross,Democrat,,534,False,,,74.5%,,
1755,Joe Ross,Republican,,534,False,,,25.5% ,,
1756,Mike Thompson,Democrat,,535,False,,,66.3%,,
1757,John Jones,Republican,,535,False,,,29.0%,,
1758,Pamela Elizondo,Green,,535,False,,,3.1%,,
1759,Tim Stock,Peace and Freedom Party,,535,False,,,1.6% ,,
1760,Wally Herger,Republican,,536,False,,,64.2%,,
1761,Arjinderpal Sekhon,Democrat,,536,False,,,32.5%,,
1762,E. Kent Hinesley,Libertarian,,536,False,,,3.3% ,,
1763,Dan Lungren,Republican,,537,False,,,59.5%,,
1764,Bill Durston,Democrat,,537,False,,,37.9%,,
1765,D.A. Tuma,Libertarian,,537,False,,,1.6%,,
1766,Mike Roskey,Peace and Freedom Party,,537,False,,,1.0% ,,
1767,John Doolittle,Republican,,538,False,,,49.9%,,
1768,Charles Brown,Democrat,,538,False,,,45.4%,,
1769,Dan Warren,Libertarian,,538,False,,,5.0% ,,
1770,Doris Matsui,Democrat,,539,False,,,70.8%,,
1771,X. Claire Yan,Republican,,539,False,,,23.6%,,
1772,Jeff Kravitz,Green,,539,False,,,4.3%,,
1773,John Reiger,Peace and Freedom Party,,539,False,,,1.3% ,,
1774,Lynn Woolsey,Democrat,,540,False,,,70.3%,,
1775,Todd Hopper,Republican,,540,False,,,26.1%,,
1776,Rich Friesen,Libertarian,,540,False,,,3.6% ,,
1777,George Miller,Democrat,,541,False,,,83.9%,,
1778,Camden McConnell,Libertarian,,541,False,,,16.1% ,,
1779,Nancy Pelosi,Democrat,,542,False,,,80.4%,,
1780,Mike DeNunzio,Republican,,542,False,,,10.8%,,
1781,Krissy Keefer,Green,,542,False,,,7.4%,,
1782,Phillip Berg,Libertarian,,542,False,,,1.4% ,,
1783,Barbara Lee,Democrat,,543,False,,,86.4%,,
1784,John den Dulk,Republican,,543,False,,,10.7%,,
1785,James Eyer,Libertarian,,543,False,,,2.9% ,,
1786,Ellen Tauscher,Democrat,,544,False,,,66.5%,,
1787,Darcy Linn,Republican,,544,False,,,33.5% ,,
1788,Jerry McNerney,Democrat,,545,False,,,53.2%,,
1789,Richard Pombo,Republican,,545,False,,,46.8% ,,
1790,Tom Lantos,Democrat,,546,False,,,76.1%,,
1791,Micahel Moloney,Republican,,546,False,,,23.9% ,,
1792,Pete Stark,Democrat,,547,False,,,74.9%,,
1793,George Bruno,Republican,,547,False,,,25.1% ,,
1794,Anna Eshoo,Democrat,,548,False,,,71.1%,,
1795,Rob Smith,Republican,,548,False,,,24.3%,,
1796,Brian Holtz,Libertarian,,548,False,,,2.3%,,
1797,Carole Brouillet,Green,,548,False,,,2.3% ,,
1798,Mike Honda,Democrat,,549,False,,,72.4%,,
1799,Raymond Chukwu,Republican,,549,False,,,27.6% ,,
1800,Zoe Lofgren,Democrat,,550,False,,,72.8%,,
1801,Charel Winston,Republican,,550,False,,,27.2% ,,
1802,Sam Farr,Democrat,,551,False,,,75.9%,,
1803,Anthony DeMaio,Republican,,551,False,,,22.6% ,,
1804,Dennis Cardoza,Democrat,,552,False,,,65.4%,,
1805,John Kanno,Republican,,552,False,,,34.6% ,,
1806,George Radanovich,Republican,,553,False,,,60.6%,,
1807,T.J. Cox,Democrat,,553,False,,,39.4% ,,
1808,'Jim Costa,Democrat,,554,False,,,(100%) ,,
1809,Devin Nunes,Republican,,555,False,,,66.6%,,
1810,Steven Haze,Democrat,,555,False,,,30.1%,,
1811,John Miller,Green,,555,False,,,3.3% ,,
1812,Kevin McCarthy,Republican,,556,False,,,70.8%,,
1813,Sharon Beery,Democrat,,556,False,,,29.2% ,,
1814,Lois Capps,Democrat,,557,False,,,65.2%,,
1815,Victor Tognazzini,Republican,,557,False,,,34.8% ,,
1816,Elton Gallegly,Republican,,558,False,,,62.1%,,
1817,Jill Martinez,Democrat,,558,False,,,37.9% ,,
1818,Howard McKeon,Republican,,559,False,,,60.1%,,
1819,Robert Rodriguez,Democrat,,559,False,,,35.6%,,
1820,David Erickson,Libertarian,,559,False,,,4.3% ,,
1821,David Dreier,Republican,,560,False,,,57.0%,,
1822,Cynthia Matthews,Democrat,,560,False,,,37.9%,,
1823,Ted Brown,Libertarian,,560,False,,,3.3%,,
1824,Elliott Graham,American Independent,,560,False,,,1.8% ,,
1825,Brad Sherman,Democrat,,561,False,,,68.8%,,
1826,Peter Hankwitz,Republican,,561,False,,,31.2% ,,
1827,Howard Berman,Democrat,,562,False,,,74.0%,,
1828,Stanley Kesselman,Republican,,562,False,,,19.1%,,
1829,Byron De Lear,Green,,562,False,,,3.5%,,
1830,Kelley Ross,Libertarian,,562,False,,,3.4% ,,
1831,Adam Schiff,Democrat,,563,False,,,63.5%,,
1832,Bill Bodell,Republican,,563,False,,,27.5%,,
1833,Bill Paparian,Green,,563,False,,,5.7%,,
1834,Lydia Llamas,Peace and Freedom Party,,563,False,,,1.8%,,
1835,Jim Keller,Libertarian,,563,False,,,1.5% ,,
1836,Henry Waxman,Democrat,,564,False,,,71.5%,,
1837,David Jones,Republican,,564,False,,,26.4%,,
1838,Adele Cannon,Peace and Freedom Party,,564,False,,,2.1% ,,
1839,Xavier Becerra,Democrat,,565,False,,,(100%) ,,
1840,Hilda Solis,Democrat,,566,False,,,83.0%,,
1841,Leland Faegre,Libertarian,,566,False,,,17.0% ,,
1842,Diane Watson,Democrat,,567,False,,,(100%) ,,
1843,Lucille Roybal-Allard,Democrat,,568,False,,,76.8%,,
1844,Wayne Miller,Republican,,568,False,,,23.2% ,,
1845,Maxine Waters,Democrat,,569,False,,,83.8%,,
1846,Gordon Mego,American Independent,,569,False,,,8.5%,,
1847,Paul Ireland,Libertarian,,569,False,,,7.7% ,,
1848,Jane Harman,Democrat,,570,False,,,63.4%,,
1849,Brian Gibson,Republican,,570,False,,,32.0%,,
1850,Jim Smith,Peace and Freedom Party,,570,False,,,2.7%,,
1851,Mike Binkley,Libertarian,,570,False,,,1.9% ,,
1852,Juanita Millender-McDonald,Democrat,,571,False,,,82.4%,,
1853,Herb Peters,Libertarian,,571,False,,,17.6% ,,
1854,Grace Napolitano,Democrat,,572,False,,,75.4%,,
1855,Sid Street,Republican,,572,False,,,24.6% ,,
1856,Linda Sánchez,Democrat,,573,False,,,65.9%,,
1857,James Andion,Republican,,573,False,,,34.1% ,,
1858,Ed Royce,Republican,,574,False,,,66.8%,,
1859,Florice Hoffman,Democrat,,574,False,,,30.7%,,
1860,Philip Inman,Libertarian,,574,False,,,2.5% ,,
1861,Jerry Lewis,Republican,,575,False,,,67.0%,,
1862,Louis Contreras,Democrat,,575,False,,,33.0% ,,
1863,Gary Miller,Republican,,576,False,,,(100%) ,,
1864,Joe Baca,Democrat,,577,False,,,64.5%,,
1865,Scott Folkens,Republican,,577,False,,,35.5% ,,
1866,Ken Calvert,Republican,,578,False,,,60.0%,,
1867,Louis Vandenberg,Democrat,,578,False,,,37.1%,,
1868,Kevin Akin,Peace and Freedom Party,,578,False,,,2.9% ,,
1869,Mary Bono,Republican,,579,False,,,60.7%,,
1870,David Roth,Democrat,,579,False,,,39.3% ,,
1871,Dana Rohrabacher,Republican,,580,False,,, 59.6%,,
1872,Jim Brandt,Democrat,,580,False,,,36.7%,,
1873,Dennis Chang,Libertarian,,580,False,,,3.7% ,,
1874,Loretta Sanchez,Democrat,,581,False,,,62.4%,,
1875,Tan Nguyan,Republican,,581,False,,,37.6% ,,
1876,John Campbell,Republican,,582,False,,,60.0%,,
1877,Steve Young,Democrat,,582,False,,,37.2%,,
1878,Bruce David Cohen,Libertarian,,582,False,,,2.8% ,,
1879,Darrell Issa,Republican,,583,False,,,63.4%,,
1880,Jeeni Criscenzo,Democrat,,583,False,,,33.5%,,
1881,Lars Grossmith,Libertarian,,583,False,,,3.1% ,,
1882,Brian Bilbray,Republican,,584,False,,,53.2%,,
1883,Francine Busby,Democrat,,584,False,,,43.5%,,
1884,Paul King,Libertarian,,584,False,,,1.8%,,
1885,Miriam Clark,Peace and Freedom Party,,584,False,,,1.5% ,,
1886,Bob Filner,Democrat,,585,False,,,67.5%,,
1887,Blake Miles,Republican,,585,False,,,30.1%,,
1888,Dan Litwin,Libertarian,,585,False,,,2.4% ,,
1889,Duncan Hunter,Republican,,586,False,,,64.7%,,
1890,John Rinaldi,Democrat,,586,False,,,32.0%,,
1891,Mike Benoit,Libertarian,,586,False,,,3.3% ,,
1892,Susan Davis,Democrat,,587,False,,,67.6%,,
1893,John Woodrum,Republican,,587,False,,,30.0%,,
1894,Ernie Lippe,Libertarian,,587,False,,,2.4% ,,
1895,Diana DeGette,Democrat,,588,False,,,79.8%,,
1896,Tom Kelly,Green,,588,False,,,20.2% ,,
1897,Mark Udall,Democrat,,589,False,,,68.3%,,
1898,Rich Mancuso,Republican,,589,False,,,28.3%,,
1899,Norm Olsen,Libertarian,,589,False,,,2.2%,,
1900,Joe Calhoun,Green,,589,False,,,1.3% ,,
1901,John Salazar,Democrat,,590,False,,,61.6%,,
1902,Scott Tipton,Republican,,590,False,,,36.5%,,
1903,Bob Sargent,Libertarian,,590,False,,,1.9% ,,
1904,Marilyn Musgrave,Republican,,591,False,,,45.6%,,
1905,Angie Paccione,Democrat,,591,False,,,43.1%,,
1906,Eric Eidsness,Reform,,591,False,,,11.3% ,,
1907,Doug Lamborn,Republican,,592,False,,,59.6%,,
1908,Jay Fawcett,Democrat,,592,False,,,40.4% ,,
1909,Tom Tancredo,Republican,,593,False,,,58.6%,,
1910,Bill Winter,Democrat,,593,False,,,39.9%,,
1911,Jack Woehr,Libertarian,,593,False,,,1.5% ,,
1912,Ed Perlmutter,Democrat,,594,False,,,54.9%,,
1913,Rick O'Donnell,Republican,,594,False,,,42.1%,,
1914,Dave Chandler,Green,,594,False,,,1.6%,,
1915,Roger McCarville,Constitution,,594,False,,,1.4% ,,
1916,John Larson,Democrat,,595,False,,,74.5%,,
1917,Scott MacLean,Republican,,595,False,,,25.5% ,,
1918,Joe Courtney,Democrat,,596,False,,,50.02%,,
1919,Rob Simmons,Republican,,596,False,,,49.98% ,,
1920,Rosa DeLauro,Democrat,,597,False,,,76.0%,,
1921,Joseph Vollano,Republican,,597,False,,,22.4%,,
1922,Daniel Sumrall,Green,,597,False,,,1.6% ,,
1923,Chris Shays,Republican,,598,False,,,50.9%,,
1924,Diane Farrell,Democrat,,598,False,,,47.6%,,
1925,Phil Maymin,Libertarian,,598,False,,,1.5% ,,
1926,Chris Murphy,Democrat,,599,False,,,56.5%,,
1927,Nancy Johnson,Republican,,599,False,,,43.5% ,,
1928,Michael Castle,Republican,,600,False,,,57.2%,,
1929,Dennis Spivack,Democrat,,600,False,,,38.8%,,
1930,Karen Hartley-Nagle,Independent,,600,False,,,2.2%,,
1931,Michael Berg,Green,,600,False,,,1.8% ,,
1932,Jeff Miller,Republican,,601,False,,,68.5%,,
1933,Joe Roberts,Democrat,,601,False,,,31.5% ,,
1934,Allen Boyd,Democrat,,602,False,,,(100%) ,,
1935,Corrine Brown,Democrat,,603,False,,,(100%) ,,
1936,Ander Crenshaw,Republican,,604,False,,,69.7%,,
1937,Bob Harms,Democrat,,604,False,,,30.3% ,,
1938,Ginny Brown-Waite,Republican,,605,False,,,59.9%,,
1939,John T. Russell,Democrat,,605,False,,,40.1% ,,
1940,Cliff Stearns,Republican,,606,False,,,59.9%,,
1941,Dave Bruderly,Democrat,,606,False,,,40.1% ,,
1942,John Mica,Republican,,607,False,,,63.1%,,
1943,Jack Chagnon,Democrat,,607,False,,,36.9% ,,
1944,Ric Keller,Republican,,608,False,,,52.8%,,
1945,Charlie Stuart,Democrat,,608,False,,,45.7%,,
1946,Wesley Hoaglund,Independent,,608,False,,,1.5% ,,
1947,Gus Bilirakis,Republican,,609,False,,,55.9%,,
1948,Phyllis Busansky,Democrat,,609,False,,,44.1% ,,
1949,Bill Young,Republican,,610,False,,,65.9%,,
1950,Samm Simpson,Democrat,,610,False,,,34.1% ,,
1951,Kathy Castor,Democrat,,611,False,,,69.7%,,
1952,Eddie Adams,Republican,,611,False,,,30.3% ,,
1953,Adam Putnam,Republican,,612,False,,,69.1%,,
1954,Joe Viscusi,Independent,,612,False,,,19.4%,,
1955,Ed Bowlin III,Independent,,612,False,,,11.5% ,,
1956,Vern Buchanan,Republican,,613,False,,,50.1%,,
1957,Christine Jennings,Democrat,,613,False,,,49.9% ,,
1958,Connie Mack IV,Republican,,614,False,,,64.4%,,
1959,Robert Neeld,Democrat,,614,False,,,35.6% ,,
1960,Dave Weldon,Republican,,615,False,,,56.3%,,
1961,Bob Bowman,Democrat,,615,False,,,43.7% ,,
1962,Tim Mahoney,Democrat,,616,False,,,49.5%,,
1963,Joe Negron,Republican,,616,False,,,* 47.7%,,
1964,Emmie Lee Ross,Independent,,616,False,,,2.8% ,,
1965,Kendrick Meek,Democrat,,617,False,,,(100%) ,,
1966,Ileana Ros-Lehtinen,Republican,,618,False,,,62.1%,,
1967,David Patlak,Democrat,,618,False,,,37.9% ,,
1968,Robert Wexler,Democrat,,619,False,,,(100%) ,,
1969,Debbie Wasserman Schultz,Democrat,,620,False,,,(100%) ,,
1970,Lincoln Diaz-Balart,Republican,,621,False,,,59.5%,,
1971,Frank Gonzalez,Democrat,,621,False,,,40.5% ,,
1972,Ron Klein,Democrat,,622,False,,,50.9%,,
1973,Clay Shaw,Republican,,622,False,,,47.1%,,
1974,Neil Evangelista,Libertarian,,622,False,,,2.0% ,,
1975,Alcee Hastings,Democrat,,623,False,,,(100%) ,,
1976,Tom Feeney,Republican,,624,False,,,57.9%,,
1977,Clint Curtis,Democrat,,624,False,,,42.1% ,,
1978,Mario Diaz-Balart,Republican,,625,False,,,58.5%,,
1979,Michael Calderin,Democrat,,625,False,,,41.5% ,,
1980,Jack Kingston,Republican,,626,False,,,68.5%,,
1981,Jim Nelson,Democrat,,626,False,,,31.5% ,,
1982,Sanford Bishop,Democrat,,627,False,,,67.9%,,
1983,Brad Hughes,Republican,,627,False,,,32.1% ,,
1984,Lynn Westmoreland,Republican,,628,False,,,67.6%,,
1985,Mike McGraw,Democrat,,628,False,,,32.4% ,,
1986,Hank Johnson,Democrat,,629,False,,,75.4%,,
1987,Catherine Davis,Republican,,629,False,,,24.6% ,,
1988,John Lewis,Democrat,,630,False,,,(100%) ,,
1989,Tom Price,Republican,,631,False,,,72.4%,,
1990,Steve Sinton,Democrat,,631,False,,,27.6% ,,
1991,John Linder,Republican,,632,False,,,70.9%,,
1992,Allan Burns,Democrat,,632,False,,,29.1% ,,
1993,Jim Marshall,Democrat,,633,False,,,50.5%,,
1994,Mac Collins,Republican,,633,False,,,49.5% ,,
1995,Nathan Deal,Republican,,634,False,,,76.6%,,
1996,John Bradbury,Democrat,,634,False,,,23.4% ,,
1997,Charlie Norwood,Republican,,635,False,,,67.4%,,
1998,Terry Holley,Democrat,,635,False,,,32.6% ,,
1999,Phil Gingrey,Republican,,636,False,,,71.1%,,
2000,Patrick Pillion,Democrat,,636,False,,,28.9% ,,
2001,John Barrow,Democrat,,637,False,,,50.3%,,
2002,Max Burns,Republican,,637,False,,,49.7% ,,
2003,David Scott,Democrat,,638,False,,,69.2%,,
2004,Deborah Honeycutt,Republican,,638,False,,,30.8% ,,
2005,Neil Abercrombie,Democrat,,639,False,,, 69.4%,,
2006,Richard Hough,Republican,,639,False,,,30.6% ,,
2007,Mazie Hirono,Democrat,,640,False,,,61.0%,,
2008,Bob Hogue,Republican,,640,False,,,39.0% ,,
2009,Bill Sali,Republican,,641,False,,,49.9%,,
2010,Larry Grant,Democrat,,641,False,,,44.8%,,
2011,Dave Olson,Independent,,641,False,,,3.0%,,
2012,Andy Hedden-Nicely,United,,641,False,,,1.2%,,
2013,Paul Smith,Constitution,,641,False,,,1.1% ,,
2014,Mike Simpson,Republican,,642,False,,,62.0%,,
2015,Jim Hansen,Democrat,,642,False,,,34.4%,,
2016,Cameron Firth,Independent,,642,False,,,2.4%,,
2017,Travis Hedrick,Constitution,,642,False,,,1.2% ,,
2018,Bobby Rush,Democrat,,643,False,,,84.1%,,
